rank_record_id	object_id	trait_id	object_type	assigned_split	prototype_locked_not_final	score_source	score_version	score_level_used	adapter_id	n_decoys_expected	n_decoys_with_score	n_decoys_rankable	evidence_score	dry_run_rank	dry_run_rank_percentile	dry_run_top1_indicator	dry_run_top5_indicator	evidence_vs_decoy_mean_delta	evidence_vs_decoy_median_delta	can_rank	rank_failure_reason	dry_run_only	notes
DRRANK_000000488	OBJ_GENE_00000813	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	50	3	0.6666666667	false	true	-1.3	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000489	OBJ_GENE_00000817	data_lt_2007__spkf	gene	source_disjoint_or_temporal	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.8579664686	1	1	true	true	0.00069330622	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000490	OBJ_GENE_00000817	data_lt_2007__spkf	gene	source_disjoint_or_temporal	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.6215704428	3	0.6666666667	false	true	-0.03568050166	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000491	OBJ_GENE_00000817	data_lt_2007__spkf	gene	source_disjoint_or_temporal	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000492	OBJ_GENE_00000817	data_lt_2007__spkf	gene	source_disjoint_or_temporal	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	61.5	1	1	true	true	2.6	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000493	OBJ_GENE_00000818	data_lt_2007__spkf	gene	source_disjoint_or_temporal	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.8579664686	1	1	true	true	0.00069330622	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000494	OBJ_GENE_00000818	data_lt_2007__spkf	gene	source_disjoint_or_temporal	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.6215704428	3	0.6666666667	false	true	-0.03568050166	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000495	OBJ_GENE_00000818	data_lt_2007__spkf	gene	source_disjoint_or_temporal	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000496	OBJ_GENE_00000818	data_lt_2007__spkf	gene	source_disjoint_or_temporal	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	61.5	1	1	true	true	2.6	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000497	OBJ_GENE_00000820	data_lt_2007__lsen	gene	source_disjoint_or_temporal	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.8614329997	3	0.6666666667	false	true	-0.00046220416	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000498	OBJ_GENE_00000820	data_lt_2007__lsen	gene	source_disjoint_or_temporal	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.3036764238	3	0.6666666667	false	true	-0.1493157306	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000499	OBJ_GENE_00000820	data_lt_2007__lsen	gene	source_disjoint_or_temporal	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	2	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000500	OBJ_GENE_00000820	data_lt_2007__lsen	gene	source_disjoint_or_temporal	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	59	3	0.6666666667	false	true	-2.2	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
