evaluator_decoy_id	evaluator_object_id	object_id	decoy_pair_id	decoy_object_id	trait_id	object_type	assigned_split	decoy_assignment_status	match_rank	match_score	matching_level	relaxation_level	matched_fields	unavailable_fields	notes	scaffold_version
EDEC_000000292	EOBJ_00000059	OBJ_GENE_00000407	DP_000000292	GENE_BG_Os01g0578000	data_lt_2007__spkf	gene	dev	follows_evidence_split	2	0.842013	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000293	EOBJ_00000059	OBJ_GENE_00000407	DP_000000293	GENE_BG_Os01g0577300	data_lt_2007__spkf	gene	dev	follows_evidence_split	3	0.833953	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000294	EOBJ_00000059	OBJ_GENE_00000407	DP_000000294	GENE_BG_Os01g0580500	data_lt_2007__spkf	gene	dev	follows_evidence_split	4	0.827155	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000295	EOBJ_00000059	OBJ_GENE_00000407	DP_000000295	GENE_BG_Os01g0576100	data_lt_2007__spkf	gene	dev	follows_evidence_split	5	0.818723	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000296	EOBJ_00000060	OBJ_GENE_00000408	DP_000000296	GENE_BG_Os01g0578500	data_lt_2007__spkf	gene	dev	follows_evidence_split	1	0.882936	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000297	EOBJ_00000060	OBJ_GENE_00000408	DP_000000297	GENE_BG_Os01g0578000	data_lt_2007__spkf	gene	dev	follows_evidence_split	2	0.842009	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000298	EOBJ_00000060	OBJ_GENE_00000408	DP_000000298	GENE_BG_Os01g0577300	data_lt_2007__spkf	gene	dev	follows_evidence_split	3	0.833949	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000299	EOBJ_00000060	OBJ_GENE_00000408	DP_000000299	GENE_BG_Os01g0580500	data_lt_2007__spkf	gene	dev	follows_evidence_split	4	0.827158	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000300	EOBJ_00000060	OBJ_GENE_00000408	DP_000000300	GENE_BG_Os01g0576100	data_lt_2007__spkf	gene	dev	follows_evidence_split	5	0.81872	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000301	EOBJ_00000061	OBJ_GENE_00000430	DP_000000301	GENE_BG_Os01g0597600	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	1	0.86064	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000302	EOBJ_00000061	OBJ_GENE_00000430	DP_000000302	GENE_BG_Os01g0597800	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	2	0.817752	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000303	EOBJ_00000061	OBJ_GENE_00000430	DP_000000303	GENE_BG_Os01g0602200	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	3	0.807003	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000304	EOBJ_00000061	OBJ_GENE_00000430	DP_000000304	GENE_BG_Os01g0598400	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	4	0.787269	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000305	EOBJ_00000061	OBJ_GENE_00000430	DP_000000305	GENE_BG_Os01g0599900	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	5	0.779373	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000306	EOBJ_00000062	OBJ_GENE_00000437	DP_000000306	GENE_BG_Os01g0607100	data_lt_2007__spkf	gene	dev	follows_evidence_split	1	0.866866	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000307	EOBJ_00000062	OBJ_GENE_00000437	DP_000000307	GENE_BG_Os01g0605400	data_lt_2007__spkf	gene	dev	follows_evidence_split	2	0.853472	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000308	EOBJ_00000062	OBJ_GENE_00000437	DP_000000308	GENE_BG_Os01g0607900	data_lt_2007__spkf	gene	dev	follows_evidence_split	3	0.819951	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000309	EOBJ_00000062	OBJ_GENE_00000437	DP_000000309	GENE_BG_Os01g0607600	data_lt_2007__spkf	gene	dev	follows_evidence_split	4	0.78733	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000310	EOBJ_00000062	OBJ_GENE_00000437	DP_000000310	GENE_BG_Os01g0607200	data_lt_2007__spkf	gene	dev	follows_evidence_split	5	0.786561	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000311	EOBJ_00000063	OBJ_GENE_00000443	DP_000000311	GENE_BG_Os01g0610300	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	1	0.875217	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000312	EOBJ_00000063	OBJ_GENE_00000443	DP_000000312	GENE_BG_Os01g0609900	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	2	0.869581	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000313	EOBJ_00000063	OBJ_GENE_00000443	DP_000000313	GENE_BG_Os01g0611000	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	3	0.868965	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000314	EOBJ_00000063	OBJ_GENE_00000443	DP_000000314	GENE_BG_Os01g0611100	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	4	0.867689	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000315	EOBJ_00000063	OBJ_GENE_00000443	DP_000000315	GENE_BG_Os01g0612000	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	5	0.813659	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000316	EOBJ_00000064	OBJ_GENE_00000447	DP_000000316	GENE_BG_Os01g0612600	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	1	0.880989	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000317	EOBJ_00000064	OBJ_GENE_00000447	DP_000000317	GENE_BG_Os01g0614900	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	2	0.866941	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000318	EOBJ_00000064	OBJ_GENE_00000447	DP_000000318	GENE_BG_Os01g0615100	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	3	0.864558	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000319	EOBJ_00000064	OBJ_GENE_00000447	DP_000000319	GENE_BG_Os01g0611100	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	4	0.863605	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000320	EOBJ_00000064	OBJ_GENE_00000447	DP_000000320	GENE_BG_Os01g0611000	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	5	0.86283	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
