object_id	object_type	trait_id	trait_name	evidence_id	evidence_source	evidence_source_type	evidence_level	support_level	allowed_usage	chrom	start	end	object_length	gene_id	gene_symbol	variant_id	window_id	source_database	source_record_id	mapping_status	coordinate_confidence	exact_frozen_trait_mapping	manual_review_required	in_main_evaluation_candidate_pool	exclusion_reason	notes	pipeline_version
OBJ_GENE_00000299	gene	NA	TO:0000224 - iron sensitivity;TO:0000276 - drought tolerance;TO:0000351 - zinc sensitivity	KGE_00000299	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	12363841	12366314	2474	Os01g0323600	SAMS2, OsSAMS2, OsSAM2, SAM2, OS-SAMS2	NA	NA	RAP-DB_curated_genes	Os01g0323600	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000300	gene	NA	unspecified_trait	KGE_00000300	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	12745559	12747074	1516	Os01g0330200	OsCP16	NA	NA	RAP-DB_curated_genes	Os01g0330200	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000301	gene	NA	unspecified_trait	KGE_00000301	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	12751903	12753388	1486	Os01g0330300	OsCP19	NA	NA	RAP-DB_curated_genes	Os01g0330300	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000302	gene	data_lt_2007__cult_code_repro	CULT_CODE_REPRO	KGE_00000302	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	12875498	12885479	9982	Os01g0332200	GA2OX2, OsGA2ox2, ga2ox 2, OsGA2ox-2	NA	NA	RAP-DB_curated_genes	Os01g0332200	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000303	gene	NA	unspecified_trait	KGE_00000303	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	13142060	13144941	2882	Os01g0335700	NA	NA	NA	RAP-DB_curated_genes	Os01g0335700	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000304	gene	NA	TO:0000261 - insect damage resistance;TO:0000454 - stem borer resistance	KGE_00000304	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	13211920	13218746	6827	Os01g0337100	TPS44, OsTPS1, TPS1, OsTPS44	NA	NA	RAP-DB_curated_genes	Os01g0337100	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000305	gene	NA	unspecified_trait	KGE_00000305	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	13272614	13282008	9395	Os01g0337900	LPD2, OsLPD2, ptPDC-E3, OsptPDC-E3	NA	NA	RAP-DB_curated_genes	Os01g0337900	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000306	gene	NA	TO:0000390 - grain core percent white;TO:0000202 - germination ratio;TO:0000397 - grain size;TO:0002653 - endosperm storage protein content;TO:0000104 - floury endosperm;TO:0000100 - shrunken endosperm;TO:0000490 - protein composition related trait	KGE_00000306	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	13286103	13288360	2258	Os01g0338000	SAR1A, OsSar1a, Sar1a, OsARL1e, ARL1e, OsSar1b, Sar1b	NA	NA	RAP-DB_curated_genes	Os01g0338000	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000307	gene	NA	TO:0000439 - fungal disease resistance;TO:0000315 - bacterial disease resistance	KGE_00000307	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	13560832	13566870	6039	Os01g0343200	OsIM&alpha;1b, IMPA1B, rImpa1b, Impa1b, OsIMalpha1b, IMalpha1b	NA	NA	RAP-DB_curated_genes	Os01g0343200	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000308	gene	NA	TO:0000396 - grain yield;TO:0000346 - tiller number;TO:0000143 - relative biomass;TO:0000011 - nitrogen sensitivity;TO:0000153 - relative yield;TO:0000453 - panicle to tiller ratio;TO:0000615 - abscisic acid sensitivity;TO:0000457 - total biomass yield;TO:0000276 - drought tolerance	KGE_00000308	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	13570702	13573119	2418	Os01g0343300	GATA8, OsGATA8, OsGATA14, GATA14, OsGATA8a, OsGATA8b, DLN10, OsDLN10	NA	NA	RAP-DB_curated_genes	Os01g0343300	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000309	gene	NA	unspecified_trait	KGE_00000309	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	13788467	13789890	1424	Os01g0346900	HAP5I, NF-YC10, OsNF-YC10, OsEnS-5, OsHAP5I, NFYC10	NA	NA	RAP-DB_curated_genes	Os01g0346900	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000310	gene	NA	unspecified_trait	KGE_00000310	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	13837916	13839366	1451	Os01g0347500	OsCP14	NA	NA	RAP-DB_curated_genes	Os01g0347500	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000311	gene	NA	unspecified_trait	KGE_00000311	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	13842272	13843744	1473	Os01g0347600	OsCP25	NA	NA	RAP-DB_curated_genes	Os01g0347600	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000312	gene	NA	TO:0000261 - insect damage resistance;TO:0000429 - salt sensitivity;TO:0000276 - drought tolerance;TO:0000034 - chromium sensitivity;TO:0000432 - temperature response trait;TO:0000172 - jasmonic acid sensitivity;TO:0000074 - blast disease;TO:0002662 - leaf rolling tolerance;TO:0000605 - hydrogen peroxide content;TO:0002657 - oxidative stress;TO:0006001 - salt tolerance;TO:0000615 - abscisic acid sensitivity;TO:0000608 - sodium content	KGE_00000312	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	13903285	13904626	1342	Os01g0348900	SALT, OsJRL, JRL, OsMBL1, MBL1, OsSalt, salT*(sal1), sal1, SalT1*, SalT, Sal1, ML, OsSalT, Osl43, OsL43, OsJRL01, JRL01, OsJRL1, JRL1	NA	NA	RAP-DB_curated_genes	Os01g0348900	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000313	gene	data_lt_2007__spkf	SPKF	KGE_00000313	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	14012515	14019465	6951	Os01g0350900	VIP2, IPI1, RIP1, OsVIP2, OsIPI1, OsRIP1, OsRING103, RING103	NA	NA	RAP-DB_curated_genes	Os01g0350900	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000314	gene	NA	TO:0006001 - salt tolerance;TO:0002657 - oxidative stress	KGE_00000314	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	14167662	14168570	909	Os01g0353400	GSTF11, OsGST4, OsGSTF11	NA	NA	RAP-DB_curated_genes	Os01g0353400	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000315	gene	data_lt_2007__cult_code_repro	CULT_CODE_REPRO	KGE_00000315	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	14328827	14333206	4380	Os01g0355900	ELS1, OsELS1, OsELS1.1	NA	NA	RAP-DB_curated_genes	Os01g0355900	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000316	gene	data_lt_2007__cult_code_repro	CULT_CODE_REPRO	KGE_00000316	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	14328622	14333284	4663	Os01g0355900	ELS1, OsELS1, OsELS1.2	NA	NA	RAP-DB_curated_genes	Os01g0355900	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000317	gene	data_lt_2007__cult_code_repro	CULT_CODE_REPRO	KGE_00000317	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	14330040	14333284	3245	Os01g0355900	ELS1, OsELS1, OsELS1.3	NA	NA	RAP-DB_curated_genes	Os01g0355900	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000318	gene	NA	unspecified_trait	KGE_00000318	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	14437890	14439688	1799	Os01g0356900	PEX3, OsPEX3	NA	NA	RAP-DB_curated_genes	Os01g0356900	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000319	gene	data_lt_2007__cult_code_repro	CULT_CODE_REPRO	KGE_00000319	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	14444478	14445110	633	Os01g0356951	ESP, OsESP	NA	NA	RAP-DB_curated_genes	Os01g0356951	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000320	gene	NA	TO:0000346 - tiller number;TO:0000557 - secondary branch number;TO:0000371 - yield trait;TO:0000547 - primary branch number;TO:0006032 - panicle size;TO:0000480 - nutrient sensitivity	KGE_00000320	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	14446913	14453453	6541	Os01g0357100	PSR1, NiR, OsNiR, OsNIR1, NIR1, FD-NiR, OsNiR2	NA	NA	RAP-DB_curated_genes	Os01g0357100	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000321	gene	NA	unspecified_trait	KGE_00000321	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	14586949	14591886	4938	Os01g0359600	NA	NA	NA	RAP-DB_curated_genes	Os01g0359600	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000322	gene	NA	unspecified_trait	KGE_00000322	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	14597788	14605955	8168	Os01g0359800	NA	NA	NA	RAP-DB_curated_genes	Os01g0359800	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000323	gene	NA	TO:0000430 - germination rate;TO:0002667 - abscisic acid content;TO:0000112 - disease resistance;TO:0000439 - fungal disease resistance;TO:0000520 - stomatal closure rate;TO:0000074 - blast disease;TO:0000656 - root development trait;TO:0000615 - abscisic acid sensitivity;TO:0000095 - osmotic response sensitivity;TO:0000129 - false smut disease resistance;TO:0000172 - jasmonic acid sensitivity;TO:0006002 - proline content;TO:0000605 - hydrogen peroxide content;TO:0002657 - oxidative stress;TO:0000163 - auxin sensitivity;TO:0000175 - bacterial blight disease resistance;TO:0000524 - submergence tolerance;TO:0000382 - 1000-seed weight;TO:0006001 - salt tolerance;TO:0000136 - relative water content;TO:0000276 - drought tolerance	KGE_00000323	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	14621511	14627934	6424	Os01g0360200	RBOHB, Os rbohB, rbohB, OsRbohB, RbohB, OsrbohB, OsNox1, Nox1, Os-RbohB, OsRboh1, Rboh1	NA	NA	RAP-DB_curated_genes	Os01g0360200	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000324	gene	NA	TO:0000656 - root development trait	KGE_00000324	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	14809676	14821941	12266	Os01g0363900	CRD1, CRD1/OsHST, OsHST, HST, OsCRD1	NA	NA	RAP-DB_curated_genes	Os01g0363900	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000325	gene	NA	TO:0000276 - drought tolerance	KGE_00000325	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	14964573	14968307	3735	Os01g0366300	GNK2RLK1, Gnk2RLK-1, OsGnk2RLK-1, OsGNK2RLK1	NA	NA	RAP-DB_curated_genes	Os01g0366300	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000326	gene	NA	TO:0000293 - chlorophyll-a content;TO:0000496 - carotenoid content;TO:0002715 - chloroplast development trait;TO:0000316 - photosynthetic ability;TO:0000495 - chlorophyll content;TO:0000325 - soluble protein content;TO:0001018 - transpiration rate;TO:0001027 - net photosynthetic rate;TO:0000326 - leaf color;TO:0000295 - chlorophyll-b content;TO:0002668 - jasmonic acid content;TO:0000175 - bacterial blight disease resistance;TO:0000439 - fungal disease resistance;TO:0000063 - mimic response;TO:0000605 - hydrogen peroxide content	KGE_00000326	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	14993204	14998103	4900	Os01g0367100	PHD1, OsPHD1, LM212-1	NA	NA	RAP-DB_curated_genes	Os01g0367100	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000327	gene	NA	TO:0000175 - bacterial blight disease resistance;TO:0000276 - drought tolerance	KGE_00000327	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	15075863	15083305	7443	Os01g0367900	CHR728, OsCHR728, OsCHR11, CHR11	NA	NA	RAP-DB_curated_genes	Os01g0367900	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000328	gene	NA	TO:0000011 - nitrogen sensitivity;TO:0000188 - drought sensitivity;TO:0000465 - mineral and ion content related trait	KGE_00000328	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	15124631	15125396	766	Os01g0368900	GRX4, OsGrx_C7, Grx_C7, OsGRX4	NA	NA	RAP-DB_curated_genes	Os01g0368900	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
