decoy_pair_id	object_id	trait_id	object_type	decoy_object_id	decoy_object_type	match_rank	match_score	matching_level	matching_status	relaxation_level	relaxation_reason	n_candidates_before_filter	n_candidates_after_filter	matched_fields	unavailable_fields	field_balance_score	position_balance_score	density_balance_score	annotation_balance_score	detectability_balance_score	research_bias_balance_score	notes	pipeline_version
DP_000000307	OBJ_GENE_00000437	data_lt_2007__spkf	gene	GENE_BG_Os01g0605400	gene	2	0.853472	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.853472	0.912973	0.354387	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000308	OBJ_GENE_00000437	data_lt_2007__spkf	gene	GENE_BG_Os01g0607900	gene	3	0.819951	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.819951	0.966353	0.356815	1	1	0.776589	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000309	OBJ_GENE_00000437	data_lt_2007__spkf	gene	GENE_BG_Os01g0607600	gene	4	0.78733	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.78733	0.989219	0.356815	1	1	0.590616	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000310	OBJ_GENE_00000437	data_lt_2007__spkf	gene	GENE_BG_Os01g0607200	gene	5	0.786561	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.786561	0.984679	0.35751	1	1	0.590616	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000311	OBJ_GENE_00000443	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0610300	gene	1	0.875217	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.875217	0.993259	0.382825	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000312	OBJ_GENE_00000443	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0609900	gene	2	0.869581	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.869581	0.965082	0.382825	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000313	OBJ_GENE_00000443	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0611000	gene	3	0.868965	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.868965	0.966018	0.378807	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000314	OBJ_GENE_00000443	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0611100	gene	4	0.867689	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.867689	0.960444	0.378	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000315	OBJ_GENE_00000443	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0612000	gene	5	0.813659	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.813659	0.908883	0.382824	1	1	0.776589	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000316	OBJ_GENE_00000447	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0612600	gene	1	0.880989	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.880989	0.986373	0.418572	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000317	OBJ_GENE_00000447	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0614900	gene	2	0.866941	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.866941	0.921041	0.413665	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000318	OBJ_GENE_00000447	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0615100	gene	3	0.864558	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.864558	0.913068	0.409723	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000319	OBJ_GENE_00000447	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0611100	gene	4	0.863605	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.863605	0.901413	0.416611	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000320	OBJ_GENE_00000447	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0611000	gene	5	0.86283	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.86283	0.896557	0.417591	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000321	OBJ_GENE_00000458	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0622000	gene	1	0.84795	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.84795	0.900297	0.339454	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000322	OBJ_GENE_00000458	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0617500	gene	2	0.839487	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.839487	0.857983	0.339454	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000323	OBJ_GENE_00000458	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0624500	gene	3	0.828591	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.828591	0.810444	0.332511	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000324	OBJ_GENE_00000458	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0619100	gene	4	0.818916	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.818916	0.94107	0.335945	1	1	0.817566	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000325	OBJ_GENE_00000458	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0625900	gene	5	0.787796	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.787796	0.783929	0.337484	1	1	0.817566	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000326	OBJ_GENE_00000465	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0626400	gene	1	0.991512	L2_relaxed_position_density	matched_background_candidate	L2_relaxed_position_density	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.991512	0.971906	0.985653	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000327	OBJ_GENE_00000465	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0624700	gene	2	0.986843	L1_strict_matched	matched_background_candidate	L1_strict_matched	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.986843	0.965514	0.968703	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000328	OBJ_GENE_00000465	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0624000	gene	3	0.979079	L1_strict_matched	matched_background_candidate	L1_strict_matched	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.979079	0.940603	0.954794	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000329	OBJ_GENE_00000465	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0624500	gene	4	0.947013	L1_strict_matched	matched_background_candidate	L1_strict_matched	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.947013	0.959937	0.957561	1	1	0.817566	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000330	OBJ_GENE_00000465	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0622000	gene	5	0.931824	L1_strict_matched	matched_background_candidate	L1_strict_matched	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.931824	0.858456	0.983098	1	1	0.817566	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000331	OBJ_GENE_00000466	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0625900	gene	1	0.889026	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.889026	0.971906	0.473223	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000332	OBJ_GENE_00000466	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0624700	gene	2	0.882361	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.882361	0.939299	0.472508	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000333	OBJ_GENE_00000466	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0624500	gene	3	0.844285	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.844285	0.93402	0.469842	1	1	0.817566	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
