object_id	object_type	gene_id	gene_symbol	chrom	start	end	annotation_record_count	external_knowledge_hit_count	known_gene_proximity	database_source_count	trait_evidence_count	annotation_richness_score	literature_bias_proxy	research_bias_score	research_bias_fields_available	notes	pipeline_version
OBJ_GENE_00000320	gene	Os01g0357100	PSR1, NiR, OsNiR, OsNIR1, NIR1, FD-NiR, OsNiR2	1	14446913	14453453	1	6	0	1	5	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.274653	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000321	gene	Os01g0359600	NA	1	14586949	14591886	1	1	0	1	1	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.173287	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000322	gene	Os01g0359800	NA	1	14597788	14605955	1	1	0	1	1	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.173287	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000323	gene	Os01g0360200	RBOHB, Os rbohB, rbohB, OsRbohB, RbohB, OsrbohB, OsNox1, Nox1, Os-RbohB, OsRboh1, Rboh1	1	14621511	14627934	1	3	0	1	3	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000324	gene	Os01g0363900	CRD1, CRD1/OsHST, OsHST, HST, OsCRD1	1	14809676	14821941	1	11	0	1	8	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.329882	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000325	gene	Os01g0366300	GNK2RLK1, Gnk2RLK-1, OsGnk2RLK-1, OsGNK2RLK1	1	14964573	14968307	1	3	0	1	3	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000326	gene	Os01g0367100	PHD1, OsPHD1, LM212-1	1	14993204	14998103	1	16	0	1	11	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.368055	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000327	gene	Os01g0367900	CHR728, OsCHR728, OsCHR11, CHR11	1	15075863	15083305	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000328	gene	Os01g0368900	GRX4, OsGrx_C7, Grx_C7, OsGRX4	1	15124631	15125396	1	40	0	1	17	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.47015	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000329	gene	Os01g0369000	OsCUL1-1, OsCUL1, CUL1	1	15130898	15139459	1	8	0	1	7	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.299737	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000330	gene	Os01g0369200	CUL1-3, OsCUL1-3	1	15146089	15152275	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000331	gene	Os01g0369300	HAK3, OsHAK3	1	15152302	15157185	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000332	gene	Os01g0371200	GSTF1, OsGSTF1, RGSI	1	15281170	15283073	1	3	0	1	3	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000333	gene	Os01g0372500	ANS, OsAns, OsANS1, ANS1, LDOX, LDOX1, OsLDOX, OsLDOX1	1	15346352	15347941	1	7	0	1	6	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.287823	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000334	gene	Os01g0382000	PR1B, PR1, OsPR1b, PR1b, OsPR1#011, OsPR1-11, PR1-11, PR-1b, PR-1, OsPR-1b, OsPR1a, PR1a	1	15934495	15935317	1	29	0	1	20	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.433217	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000335	gene	Os01g0383900	APIP12	1	16061947	16067655	1	7	0	1	5	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.287823	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000336	gene	Os01g0388000	CYP734A6, OsCYP734A6, BLA2	1	16325462	16328718	1	4	0	1	3	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.243239	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000337	gene	Os01g0393100	FLO25, OsNAC26, NAC26, ONAC026, ONAC26, OsEnS-8, DLN11, OsDLN11, OsFLO25	1	16720752	16722617	1	5	0	1	4	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.25993	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000338	gene	Os01g0495900	CAF1, OsCAF1	1	17012671	17016236	1	8	0	1	7	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.299737	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000339	gene	Os01g0498300	XXAT1, OsXXAT1	1	17159733	17161535	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000340	gene	Os01g0501700	TATC, OsTATC, OsTatC, TatC	1	17341236	17346405	1	4	0	1	4	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.243239	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000341	gene	Os01g0503400	NRAMP6, l-Nramp6, Nramp6, OsNRAMP6, l-NRAMP6, s-NRAMP6, OsNramp6.8, OsNramp1	1	17454023	17464971	1	8	0	1	7	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.299737	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000342	gene	Os01g0503400	NRAMP6, Nramp6, OsNramp6.8, s-Nramp6, OsNRAMP6, l-NRAMP6, s-NRAMP6, OsNramp1	1	17459828	17464840	1	8	0	1	7	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.299737	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000343	gene	Os01g0506100	SOAR1, OsSOAR1	1	17605172	17607509	1	4	0	1	4	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.243239	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000344	gene	Os01g0507700	HIPP43, OsHIPP43, OsHMP3, HMP3, OsHMP03, OsaHIP43, HIP43	1	17741064	17742255	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000345	gene	Os01g0508000	BGLU1, Os1BGlu1, Os1bglu1, Os1Bglu1	1	17756115	17764819	1	3	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000346	gene	Os01g0510100	MKK6, OsMKK6, OsMEK1, MEK1, OsMAPKK6, MAPKK6, OsMPKK6, MPKK6, OsMAP1, MAP1	1	17904834	17910037	1	19	0	1	12	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.38638	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000347	gene	Os01g0510600	OsFLU1, FLU1, OXP	1	17947850	17951625	1	4	0	1	3	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.243239	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000348	gene	Os01g0511100	USP3, OsUSP5, USP5, OsUSP3	1	17990846	17993750	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000349	gene	Os01g0511300	RPN9A, OsRpn9a, Rpn9a	1	17999387	18002863	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000350	gene	Os01g0511600	PLGG1, OsPLGG1, OsPLGG1a, PLGG1a	1	18013673	18017109	1	14	0	1	12	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.354152	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000351	gene	Os01g0513100	ABI2, OsPP2C03, PP2C03, OsPP2C3, PP2C3, OsPP7, OsABI2	1	18087602	18095470	1	3	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000352	gene	Os01g0514700	NA	1	18205177	18208214	1	1	0	1	1	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.173287	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000353	gene	Os01g0517500	PGL3, OsPG2, PG2, OsPGL3	1	18352836	18354506	1	5	0	1	5	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.25993	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000354	gene	Os01g0517800	FL3, OsFl3, OsFL3, OsPLATZ1, PLATZ1	1	18364938	18366455	1	7	0	1	7	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.287823	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000355	gene	Os01g0518500	GH27, OsAPSE, APSE, OsGH27	1	18394382	18401686	1	3	0	1	3	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000356	gene	Os01g0518651	NA	1	18405728	18408073	1	1	0	1	1	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.173287	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000357	gene	Os01g0520600	NA	1	18531831	18541140	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000358	gene	Os01g0523100	NA	1	18671229	18674473	1	1	0	1	1	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.173287	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
