candidate_pool_id	object_id	trait_id	object_type	candidate_object_id	candidate_object_type	candidate_chrom	candidate_start	candidate_end	candidate_length	same_chrom	position_bin	position_distance	gene_density_object	gene_density_candidate	variant_density_object	variant_density_candidate	annotation_richness_object	annotation_richness_candidate	evidence_source_coverage_object	evidence_source_coverage_candidate	database_detectability_object	database_detectability_candidate	interval_length_object	interval_length_candidate	chr1_snp_window_coverage_object	chr1_snp_window_coverage_candidate	chr1_snp_variant_coverage_object	chr1_snp_variant_coverage_candidate	candidate_pool_status	candidate_exclusion_reason	notes	pipeline_version
CP_000000425	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0178100	gene	1	4059510	4063188	3679	true	chr1:4Mb->chr1:4Mb	6621	399	400	3	0	1.5	1.5	3	0	0.219722	0.219722	5687	3679	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000426	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08280	gene	1	4059510	4063190	3681	true	chr1:4Mb->chr1:4Mb	6622	399	400	3	0	1.5	1.5	3	0	0.219722	0.219722	5687	3681	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000427	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0178700	gene	1	4091073	4094814	3742	true	chr1:4Mb->chr1:4Mb	38215	399	408	3	0	1.5	1.5	3	1	0.219722	0.219722	5687	3742	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000428	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0176900	gene	1	3962442	3963990	1549	true	chr1:4Mb->chr1:3Mb	91512	399	412	3	0	1.5	1.5	3	3	0.219722	0.219722	5687	1549	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000429	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4323868	gene	1	4063687	4066352	2666	true	chr1:4Mb->chr1:4Mb	10291	399	400	3	0	1.5	1.5	3	0	0.219722	0.219722	5687	2666	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000430	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08290	gene	1	4063704	4066374	2671	true	chr1:4Mb->chr1:4Mb	10311	399	400	3	0	1.5	1.5	3	0	0.219722	0.219722	5687	2671	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000431	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0178200	gene	1	4064068	4066014	1947	true	chr1:4Mb->chr1:4Mb	10313	399	400	3	0	1.5	1.5	3	0	0.219722	0.219722	5687	1947	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000432	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08300	gene	1	4066623	4067218	596	true	chr1:4Mb->chr1:4Mb	12192	399	400	3	0	1.5	1.5	3	0	0.219722	0.219722	5687	596	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000433	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0178400	gene	1	4068636	4070331	1696	true	chr1:4Mb->chr1:4Mb	14755	399	400	3	0	1.5	1.5	3	0	0.219722	0.219722	5687	1696	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000434	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08310	gene	1	4068617	4070372	1756	true	chr1:4Mb->chr1:4Mb	14766	399	400	3	0	1.5	1.5	3	0	0.219722	0.219722	5687	1756	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000435	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4323870	gene	1	4068492	4071266	2775	true	chr1:4Mb->chr1:4Mb	15151	399	400	3	0	1.5	1.5	3	0	0.219722	0.219722	5687	2775	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000436	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4323865	gene	1	4033699	4043595	9897	true	chr1:4Mb->chr1:4Mb	16081	399	399	3	0	1.5	1.5	3	0	0.219722	0.219722	5687	9897	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000437	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0177900	gene	1	4033754	4043431	9678	true	chr1:4Mb->chr1:4Mb	16136	399	399	3	0	1.5	1.5	3	3	0.219722	0.219722	5687	9678	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000438	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08260	gene	1	4033751	4037473	3723	true	chr1:4Mb->chr1:4Mb	19116	399	398	3	0	1.5	1.5	3	0	0.219722	0.219722	5687	3723	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000439	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0178900	gene	1	4104804	4108508	3705	true	chr1:4Mb->chr1:4Mb	51928	399	405	3	0	1.5	1.5	3	1	0.219722	0.219722	5687	3705	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000440	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08320	gene	1	4073676	4076438	2763	true	chr1:4Mb->chr1:4Mb	20329	399	404	3	0	1.5	1.5	3	0	0.219722	0.219722	5687	2763	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000441	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4323871	gene	1	4073674	4076441	2768	true	chr1:4Mb->chr1:4Mb	20329	399	404	3	0	1.5	1.5	3	0	0.219722	0.219722	5687	2768	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000442	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0179000	gene	1	4110402	4112126	1725	true	chr1:4Mb->chr1:4Mb	56536	399	406	3	0	1.5	1.5	3	1	0.219722	0.219722	5687	1725	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000443	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08250	gene	1	4024855	4030589	5735	true	chr1:4Mb->chr1:4Mb	27006	399	396	3	0	1.5	1.5	3	0	0.219722	0.219722	5687	5735	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000444	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08330	gene	1	4081316	4082680	1365	true	chr1:4Mb->chr1:4Mb	27270	399	402	3	0	1.5	1.5	3	0	0.219722	0.219722	5687	1365	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000445	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4323872	gene	1	4081316	4082852	1537	true	chr1:4Mb->chr1:4Mb	27356	399	402	3	0	1.5	1.5	3	0	0.219722	0.219722	5687	1537	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000446	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0177200	gene	1	3986647	3995398	8752	true	chr1:4Mb->chr1:3Mb	63706	399	400	3	0	1.5	1.5	3	1	0.219722	0.219722	5687	8752	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000447	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08240	gene	1	4023146	4023442	297	true	chr1:4Mb->chr1:4Mb	31434	399	396	3	0	1.5	1.5	3	0	0.219722	0.219722	5687	297	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000448	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0179300	gene	1	4123420	4126215	2796	true	chr1:4Mb->chr1:4Mb	70089	399	403	3	0	1.5	1.5	3	1	0.219722	0.219722	5687	2796	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000449	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0177100	gene	1	3975902	3984909	9008	true	chr1:4Mb->chr1:3Mb	74323	399	403	3	0	1.5	1.5	3	1	0.219722	0.219722	5687	9008	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000450	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4323873	gene	1	4091008	4094864	3857	true	chr1:4Mb->chr1:4Mb	38208	399	408	3	0	1.5	1.5	3	0	0.219722	0.219722	5687	3857	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000451	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_Os01g0185900	gene	1	4566304	4568589	2286	true	chr1:4Mb->chr1:4Mb	5487	371	374	0	0	1.5	1.5	4	1	0.219722	0.219722	976	2286	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000452	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_Os01g0185400	gene	1	4534021	4540216	6196	true	chr1:4Mb->chr1:4Mb	35815	371	377	0	0	1.5	1.5	4	2	0.219722	0.219722	976	6196	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000453	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_Os01g0182600	gene	1	4329362	4338486	9125	true	chr1:4Mb->chr1:4Mb	239009	371	381	0	0	1.5	1.5	4	4	0.219722	0.219722	976	9125	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000454	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_LOC4325658	gene	1	4572446	4573421	976	true	chr1:4Mb->chr1:4Mb	0	371	371	0	0	1.5	1.5	4	0	0.219722	0.219722	976	976	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000455	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_LOC_Os01g09100	gene	1	4572448	4573409	962	true	chr1:4Mb->chr1:4Mb	5	371	371	0	0	1.5	1.5	4	0	0.219722	0.219722	976	962	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000456	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_LOC_Os01g09090	gene	1	4571784	4572218	435	true	chr1:4Mb->chr1:4Mb	932	371	371	0	0	1.5	1.5	4	0	0.219722	0.219722	976	435	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000457	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_LOC_Os01g09110	gene	1	4575712	4576155	444	true	chr1:4Mb->chr1:4Mb	3000	371	370	0	0	1.5	1.5	4	0	0.219722	0.219722	976	444	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000458	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_LOC_Os01g09080	gene	1	4566304	4568617	2314	true	chr1:4Mb->chr1:4Mb	5473	371	374	0	0	1.5	1.5	4	0	0.219722	0.219722	976	2314	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000459	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_LOC4325657	gene	1	4566285	4568613	2329	true	chr1:4Mb->chr1:4Mb	5484	371	374	0	0	1.5	1.5	4	0	0.219722	0.219722	976	2329	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000460	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_LOC_Os01g09130	gene	1	4587086	4587835	750	true	chr1:4Mb->chr1:4Mb	14527	371	370	0	0	1.5	1.5	4	0	0.219722	0.219722	976	750	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000461	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_Os01g0186400	gene	1	4586170	4591083	4914	true	chr1:4Mb->chr1:4Mb	15693	371	370	0	0	1.5	1.5	4	0	0.219722	0.219722	976	4914	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000462	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_LOC107278583	gene	1	4586176	4591650	5475	true	chr1:4Mb->chr1:4Mb	15980	371	370	0	0	1.5	1.5	4	0	0.219722	0.219722	976	5475	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000463	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_LOC_Os01g09140	gene	1	4590920	4591372	453	true	chr1:4Mb->chr1:4Mb	18213	371	370	0	0	1.5	1.5	4	0	0.219722	0.219722	976	453	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000464	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_LOC4325659	gene	1	4581140	4584685	3546	true	chr1:4Mb->chr1:4Mb	9979	371	367	0	0	1.5	1.5	4	0	0.219722	0.219722	976	3546	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000465	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_LOC_Os01g09120	gene	1	4581148	4584690	3543	true	chr1:4Mb->chr1:4Mb	9986	371	367	0	0	1.5	1.5	4	0	0.219722	0.219722	976	3543	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000466	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_Os01g0186200	gene	1	4581254	4584592	3339	true	chr1:4Mb->chr1:4Mb	9990	371	367	0	0	1.5	1.5	4	0	0.219722	0.219722	976	3339	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000467	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_Os01g0186700	gene	1	4621925	4631262	9338	true	chr1:4Mb->chr1:4Mb	53660	371	362	0	0	1.5	1.5	4	3	0.219722	0.219722	976	9338	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000468	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_Os01g0185300	gene	1	4528237	4532862	4626	true	chr1:4Mb->chr1:4Mb	42384	371	375	0	0	1.5	1.5	4	1	0.219722	0.219722	976	4626	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000469	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_LOC_Os01g09060	gene	1	4559006	4559950	945	true	chr1:4Mb->chr1:4Mb	13455	371	379	0	0	1.5	1.5	4	0	0.219722	0.219722	976	945	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000470	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_Os01g0185200	gene	1	4514356	4520600	6245	true	chr1:4Mb->chr1:4Mb	55455	371	370	0	0	1.5	1.5	4	1	0.219722	0.219722	976	6245	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000471	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_Os01g0184100	gene	1	4449070	4449876	807	true	chr1:4Mb->chr1:4Mb	123460	371	363	0	0	1.5	1.5	4	3	0.219722	0.219722	976	807	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000472	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_LOC_Os01g09150	gene	1	4596060	4596812	753	true	chr1:4Mb->chr1:4Mb	23503	371	366	0	0	1.5	1.5	4	0	0.219722	0.219722	976	753	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000473	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_LOC107278147	gene	1	4595679	4597227	1549	true	chr1:4Mb->chr1:4Mb	23520	371	366	0	0	1.5	1.5	4	0	0.219722	0.219722	976	1549	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000474	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_LOC_Os01g09170	gene	1	4603847	4610002	6156	true	chr1:4Mb->chr1:4Mb	33991	371	369	0	0	1.5	1.5	4	0	0.219722	0.219722	976	6156	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000475	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_LOC_Os01g09160	gene	1	4599777	4603027	3251	true	chr1:4Mb->chr1:4Mb	28469	371	367	0	0	1.5	1.5	4	0	0.219722	0.219722	976	3251	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000476	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_LOC_Os01g09050	gene	1	4551112	4554640	3529	true	chr1:4Mb->chr1:4Mb	20057	371	379	0	0	1.5	1.5	4	0	0.219722	0.219722	976	3529	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000477	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_LOC_Os01g09190	gene	1	4614882	4615827	946	true	chr1:4Mb->chr1:4Mb	42421	371	369	0	0	1.5	1.5	4	0	0.219722	0.219722	976	946	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000478	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_Os01g0186600	gene	1	4614891	4615825	935	true	chr1:4Mb->chr1:4Mb	42425	371	369	0	0	1.5	1.5	4	0	0.219722	0.219722	976	935	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000479	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_LOC4325660	gene	1	4614851	4615876	1026	true	chr1:4Mb->chr1:4Mb	42430	371	369	0	0	1.5	1.5	4	0	0.219722	0.219722	976	1026	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000480	OBJ_GENE_00000133	data_lt_2007__lsen	gene	GENE_BG_Os01g0185500	gene	1	4542331	4546541	4211	true	chr1:4Mb->chr1:4Mb	28497	371	379	0	0	1.5	1.5	4	0	0.219722	0.219722	976	4211	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000481	OBJ_GENE_00000140	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0190500	gene	1	4826590	4828733	2144	true	chr1:4Mb->chr1:4Mb	55213	352	349	1	0	1.5	1.5	3	4	0.219722	0.219722	5932	2144	2	0	1	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000482	OBJ_GENE_00000140	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0194300	gene	1	5060605	5065209	4605	true	chr1:4Mb->chr1:5Mb	180033	352	339	1	0	1.5	1.5	3	3	0.219722	0.219722	5932	4605	2	0	1	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000483	OBJ_GENE_00000140	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0192000	gene	1	4949133	4951123	1991	true	chr1:4Mb->chr1:4Mb	67254	352	346	1	0	1.5	1.5	3	3	0.219722	0.219722	5932	1991	2	0	1	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000484	OBJ_GENE_00000140	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0192900	gene	1	5002454	5004321	1868	true	chr1:4Mb->chr1:5Mb	120513	352	341	1	0	1.5	1.5	3	3	0.219722	0.219722	5932	1868	2	0	1	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000485	OBJ_GENE_00000140	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0191500	gene	1	4891518	4896876	5359	true	chr1:4Mb->chr1:4Mb	11323	352	357	1	0	1.5	1.5	3	1	0.219722	0.219722	5932	5359	2	0	1	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000486	OBJ_GENE_00000140	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g09550	gene	1	4879207	4885949	6743	true	chr1:4Mb->chr1:4Mb	296	352	352	1	0	1.5	1.5	3	0	0.219722	0.219722	5932	6743	2	0	1	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000487	OBJ_GENE_00000140	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4327298	gene	1	4879211	4891340	12130	true	chr1:4Mb->chr1:4Mb	2401	352	353	1	0	1.5	1.5	3	0	0.219722	0.219722	5932	12130	2	0	1	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000488	OBJ_GENE_00000140	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0191700	gene	1	4905609	4909339	3731	true	chr1:4Mb->chr1:4Mb	24600	352	352	1	0	1.5	1.5	3	1	0.219722	0.219722	5932	3731	2	0	1	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000489	OBJ_GENE_00000140	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0191900	gene	1	4917960	4919224	1265	true	chr1:4Mb->chr1:4Mb	35718	352	356	1	0	1.5	1.5	3	2	0.219722	0.219722	5932	1265	2	0	1	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000490	OBJ_GENE_00000140	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0191400	gene	1	4887954	4891334	3381	true	chr1:4Mb->chr1:4Mb	6770	352	354	1	0	1.5	1.5	3	0	0.219722	0.219722	5932	3381	2	0	1	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000491	OBJ_GENE_00000140	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0197700	gene	1	5270449	5275585	5137	true	chr1:4Mb->chr1:5Mb	390143	352	333	1	0	1.5	1.5	3	4	0.219722	0.219722	5932	5137	2	0	1	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000492	OBJ_GENE_00000140	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0191200	gene	1	4872180	4873806	1627	true	chr1:4Mb->chr1:4Mb	9881	352	350	1	0	1.5	1.5	3	0	0.219722	0.219722	5932	1627	2	0	1	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000493	OBJ_GENE_00000140	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4327297	gene	1	4872142	4873831	1690	true	chr1:4Mb->chr1:4Mb	9888	352	350	1	0	1.5	1.5	3	0	0.219722	0.219722	5932	1690	2	0	1	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000494	OBJ_GENE_00000140	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g09540	gene	1	4872119	4873806	1688	true	chr1:4Mb->chr1:4Mb	9912	352	350	1	0	1.5	1.5	3	0	0.219722	0.219722	5932	1688	2	0	1	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
